periodo,anio,trimestre,ambito,indicador,valor,unidad
2021,2021,,España,Percentage. Above 60%. From 16 to 24 years. Females,7.3,Percentage
2021,2021,,España,Percentage. Above 60%. From 16 to 24 years. Males,8.2,Percentage
2021,2021,,España,Percentage. Above 60%. From 16 to 24 years. Total,7.7,Percentage
2021,2021,,España,Percentage. Above 60%. From 16 to 29 years. Females,8.4,Percentage
2021,2021,,España,Percentage. Above 60%. From 16 to 29 years. Males,8.5,Percentage
2021,2021,,España,Percentage. Above 60%. From 16 to 29 years. Total,8.4,Percentage
2021,2021,,España,Percentage. Above 60%. From 18 to 64 years. Females,5.0,Percentage
2021,2021,,España,Percentage. Above 60%. From 18 to 64 years. Males,4.7,Percentage
2021,2021,,España,Percentage. Above 60%. From 18 to 64 years. Total,4.8,Percentage
2021,2021,,España,Percentage. Above 60%. From 20 to 24 years. Females,7.3,Percentage
2021,2021,,España,Percentage. Above 60%. From 20 to 24 years. Males,8.3,Percentage
2021,2021,,España,Percentage. Above 60%. From 20 to 24 years. Total,7.8,Percentage
2021,2021,,España,Percentage. Above 60%. From 20 to 29 years. Females,8.8,Percentage
2021,2021,,España,Percentage. Above 60%. From 20 to 29 years. Males,8.7,Percentage
2021,2021,,España,Percentage. Above 60%. From 20 to 29 years. Total,8.8,Percentage
2021,2021,,España,Percentage. Above 60%. From 25 to 29 years. Females,10.2,Percentage
2021,2021,,España,Percentage. Above 60%. From 25 to 29 years. Males,9.2,Percentage
2021,2021,,España,Percentage. Above 60%. From 25 to 29 years. Total,9.7,Percentage
2021,2021,,España,Percentage. Above 60%. From 6 to 11 years. Females,5.1,Percentage
2021,2021,,España,Percentage. Above 60%. From 6 to 11 years. Males,5.4,Percentage
2021,2021,,España,Percentage. Above 60%. From 6 to 11 years. Total,5.3,Percentage
2021,2021,,España,Percentage. Above 60%. 65 years or over. Females,2.0,Percentage
2021,2021,,España,Percentage. Above 60%. 65 years or over. Males,1.3,Percentage
2021,2021,,España,Percentage. Above 60%. 65 years or over. Total,1.7,Percentage
2021,2021,,España,Percentage. Above 60%. Less than 18 years. Females,5.3,Percentage
2021,2021,,España,Percentage. Above 60%. Less than 18 years. Males,6.0,Percentage
2021,2021,,España,Percentage. Above 60%. Less than 18 years. Total,5.7,Percentage
2021,2021,,España,Percentage. Above 60%. Less than 6 years. Females,3.9,Percentage
2021,2021,,España,Percentage. Above 60%. Less than 6 years. Males,5.5,Percentage
2021,2021,,España,Percentage. Above 60%. Less than 6 years. Total,4.7,Percentage
2021,2021,,España,Percentage. Below 60%. Total. Females,12.7,Percentage
2021,2021,,España,Percentage. Below 60%. Total. Males,15.0,Percentage
2021,2021,,España,Percentage. Below 60%. Total. Total,13.8,Percentage
2021,2021,,España,Percentage. Below 60%. From 12 to 17 years. Females,16.3,Percentage
2021,2021,,España,Percentage. Below 60%. From 12 to 17 years. Males,17.8,Percentage
2021,2021,,España,Percentage. Below 60%. From 12 to 17 years. Total,17.0,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 19 years. Females,13.7,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 19 years. Males,13.1,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 19 years. Total,13.4,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 24 years. Females,17.1,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 24 years. Males,20.5,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 24 years. Total,18.8,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 29 years. Females,17.2,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 29 years. Males,21.4,Percentage
2021,2021,,España,Percentage. Below 60%. From 15 to 29 years. Total,19.3,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 19 years. Females,13.7,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 19 years. Males,14.4,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 19 years. Total,14.1,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 24 years. Females,17.6,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 24 years. Males,21.9,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 24 years. Total,19.7,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 29 years. Females,17.5,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 29 years. Males,22.4,Percentage
2021,2021,,España,Percentage. Below 60%. From 16 to 29 years. Total,19.9,Percentage
2021,2021,,España,Percentage. Below 60%. From 18 to 64 years. Females,13.4,Percentage
2021,2021,,España,Percentage. Below 60%. From 18 to 64 years. Males,14.4,Percentage
2021,2021,,España,Percentage. Below 60%. From 18 to 64 years. Total,13.9,Percentage
2021,2021,,España,Percentage. Below 60%. From 20 to 24 years. Females,21.1,Percentage
2021,2021,,España,Percentage. Below 60%. From 20 to 24 years. Males,28.9,Percentage
2021,2021,,España,Percentage. Below 60%. From 20 to 24 years. Total,24.9,Percentage
2021,2021,,España,Percentage. Below 60%. From 20 to 29 years. Females,19.4,Percentage
2021,2021,,España,Percentage. Below 60%. From 20 to 29 years. Males,26.2,Percentage
2021,2021,,España,Percentage. Below 60%. From 20 to 29 years. Total,22.8,Percentage
2021,2021,,España,Percentage. Below 60%. From 25 to 29 years. Females,17.3,Percentage
2021,2021,,España,Percentage. Below 60%. From 25 to 29 years. Males,23.4,Percentage
2021,2021,,España,Percentage. Below 60%. From 25 to 29 years. Total,20.5,Percentage
2021,2021,,España,Percentage. Below 60%. From 6 to 11 years. Females,23.1,Percentage
2021,2021,,España,Percentage. Below 60%. From 6 to 11 years. Males,25.5,Percentage
2021,2021,,España,Percentage. Below 60%. From 6 to 11 years. Total,24.4,Percentage
2021,2021,,España,Percentage. Below 60%. 65 years or over. Females,5.2,Percentage
2021,2021,,España,Percentage. Below 60%. 65 years or over. Males,5.7,Percentage
2021,2021,,España,Percentage. Below 60%. 65 years or over. Total,5.4,Percentage
2021,2021,,España,Percentage. Below 60%. Less than 18 years. Females,17.4,Percentage
2021,2021,,España,Percentage. Below 60%. Less than 18 years. Males,21.0,Percentage
2021,2021,,España,Percentage. Below 60%. Less than 18 years. Total,19.3,Percentage
2021,2021,,España,Percentage. Below 60%. Less than 6 years. Females,12.3,Percentage
2021,2021,,España,Percentage. Below 60%. Less than 6 years. Males,19.1,Percentage
2021,2021,,España,Percentage. Below 60%. Less than 6 years. Total,15.8,Percentage
2021,2021,,España,Percentage. Total. Total. Females,6.2,Percentage
2021,2021,,España,Percentage. Total. Total. Males,6.5,Percentage
2021,2021,,España,Percentage. Total. Total. Total,6.4,Percentage
2021,2021,,España,Percentage. Total. From 12 to 17 years. Females,9.8,Percentage
2021,2021,,España,Percentage. Total. From 12 to 17 years. Males,10.1,Percentage
2021,2021,,España,Percentage. Total. From 12 to 17 years. Total,9.9,Percentage
2021,2021,,España,Percentage. Total. From 15 to 19 years. Females,9.6,Percentage
2021,2021,,España,Percentage. Total. From 15 to 19 years. Males,9.2,Percentage
2021,2021,,España,Percentage. Total. From 15 to 19 years. Total,9.4,Percentage
2021,2021,,España,Percentage. Total. From 15 to 24 years. Females,10.2,Percentage
2021,2021,,España,Percentage. Total. From 15 to 24 years. Males,11.2,Percentage
2021,2021,,España,Percentage. Total. From 15 to 24 years. Total,10.7,Percentage
2021,2021,,España,Percentage. Total. From 15 to 29 years. Females,10.7,Percentage
2021,2021,,España,Percentage. Total. From 15 to 29 years. Males,11.6,Percentage
2021,2021,,España,Percentage. Total. From 15 to 29 years. Total,11.2,Percentage
2021,2021,,España,Percentage. Total. From 16 to 19 years. Females,9.1,Percentage
2021,2021,,España,Percentage. Total. From 16 to 19 years. Males,9.7,Percentage
2021,2021,,España,Percentage. Total. From 16 to 19 years. Total,9.4,Percentage
2021,2021,,España,Percentage. Total. From 16 to 24 years. Females,10.1,Percentage
2021,2021,,España,Percentage. Total. From 16 to 24 years. Males,11.6,Percentage
2021,2021,,España,Percentage. Total. From 16 to 24 years. Total,10.8,Percentage
2021,2021,,España,Percentage. Total. From 16 to 29 years. Females,10.6,Percentage
2021,2021,,España,Percentage. Total. From 16 to 29 years. Males,11.9,Percentage
2021,2021,,España,Percentage. Total. From 16 to 29 years. Total,11.3,Percentage
2021,2021,,España,Percentage. Total. From 18 to 64 years. Females,6.8,Percentage
2021,2021,,España,Percentage. Total. From 18 to 64 years. Males,6.7,Percentage
2021,2021,,España,Percentage. Total. From 18 to 64 years. Total,6.7,Percentage
2021,2021,,España,Percentage. Total. From 20 to 24 years. Females,10.8,Percentage
2021,2021,,España,Percentage. Total. From 20 to 24 years. Males,13.1,Percentage
2021,2021,,España,Percentage. Total. From 20 to 24 years. Total,12.0,Percentage
2021,2021,,España,Percentage. Total. From 20 to 29 years. Females,11.3,Percentage
2021,2021,,España,Percentage. Total. From 20 to 29 years. Males,12.8,Percentage
2021,2021,,España,Percentage. Total. From 20 to 29 years. Total,12.0,Percentage
2021,2021,,España,Percentage. Total. From 25 to 29 years. Females,11.7,Percentage
2021,2021,,España,Percentage. Total. From 25 to 29 years. Males,12.4,Percentage
2021,2021,,España,Percentage. Total. From 25 to 29 years. Total,12.1,Percentage
2021,2021,,España,Percentage. Total. From 6 to 11 years. Females,10.2,Percentage
2021,2021,,España,Percentage. Total. From 6 to 11 years. Males,11.5,Percentage
2021,2021,,España,Percentage. Total. From 6 to 11 years. Total,10.9,Percentage
2021,2021,,España,Percentage. Total. 65 years or over. Females,2.6,Percentage
2021,2021,,España,Percentage. Total. 65 years or over. Males,2.0,Percentage
2021,2021,,España,Percentage. Total. 65 years or over. Total,2.3,Percentage
2021,2021,,España,Percentage. Total. Less than 18 years. Females,8.8,Percentage
2021,2021,,España,Percentage. Total. Less than 18 years. Males,10.4,Percentage
2021,2021,,España,Percentage. Total. Less than 18 years. Total,9.6,Percentage
2021,2021,,España,Percentage. Total. Less than 6 years. Females,6.1,Percentage
2021,2021,,España,Percentage. Total. Less than 6 years. Males,9.3,Percentage
2021,2021,,España,Percentage. Total. Less than 6 years. Total,7.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Total. Females,14.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Total. Males,15.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Total. Total,15.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Females,25.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Males,24.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Total,24.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Females,24.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Males,22.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Total,23.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Females,24.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Males,24.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Total,24.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Females,22.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Males,23.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Total,23.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Females,23.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Males,22.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Total,23.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Females,23.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Males,24.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Total,24.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Females,22.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Males,23.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Total,22.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Females,15.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Males,16.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Total,16.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Females,24.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Males,25.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Total,24.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Females,21.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Males,23.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Total,22.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Females,20.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Males,22.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Total,21.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Females,20.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Males,20.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Total,20.3,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Females,7.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Males,5.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Total,6.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Females,21.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Males,21.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Total,21.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Females,18.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Males,19.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Total,19.3,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Total. Females,28.3,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Total. Males,30.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Total. Total,29.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Females,48.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Males,43.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Total,45.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Females,48.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Males,43.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Total,45.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Females,45.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Males,42.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Total,43.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Females,43.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Males,40.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Total,41.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Females,48.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Males,42.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Total,45.3,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Females,44.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Males,42.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Total,43.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Females,42.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Males,40.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Total,41.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Females,30.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Males,31.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Total,31.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Females,42.3,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Males,41.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Total,42.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Females,40.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Males,38.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Total,39.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Females,38.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Males,34.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Total,36.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Females,41.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Males,41.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Total,41.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Females,10.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Males,10.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Total,10.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Females,43.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Males,42.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Total,43.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Females,41.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Males,41.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Total,41.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Total. Females,17.3,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Total. Males,17.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Total. Total,17.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Females,29.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Males,28.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Total,29.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Females,29.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Males,27.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Total,28.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Females,29.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Males,28.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Total,28.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Females,27.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Males,26.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Total,26.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Females,29.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Males,27.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Total,28.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Females,28.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Males,28.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Total,28.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Females,26.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Males,26.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Total,26.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Females,18.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Males,18.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Total,18.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Females,28.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Males,28.9,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Total,28.8,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Females,25.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Males,26.4,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Total,26.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Females,23.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Males,24.1,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Total,23.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Females,24.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Males,24.3,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Total,24.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. 65 years or over. Females,7.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. 65 years or over. Males,6.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. 65 years or over. Total,7.0,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Less than 18 years. Females,25.7,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Less than 18 years. Males,25.5,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Less than 18 years. Total,25.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Less than 6 years. Females,23.2,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Less than 6 years. Males,23.6,Percentage
2020,2020,,Unión Europea (27),Percentage. Total. Less than 6 years. Total,23.4,Percentage
2020,2020,,España,Percentage. Above 60%. Total. Females,5.3,Percentage
2020,2020,,España,Percentage. Above 60%. Total. Males,5.2,Percentage
2020,2020,,España,Percentage. Above 60%. Total. Total,5.2,Percentage
2020,2020,,España,Percentage. Above 60%. From 12 to 17 years. Females,9.8,Percentage
2020,2020,,España,Percentage. Above 60%. From 12 to 17 years. Males,8.5,Percentage
2020,2020,,España,Percentage. Above 60%. From 12 to 17 years. Total,9.1,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 19 years. Females,8.5,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 19 years. Males,9.4,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 19 years. Total,9.0,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 24 years. Females,7.8,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 24 years. Males,10.6,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 24 years. Total,9.3,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 29 years. Females,7.8,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 29 years. Males,10.5,Percentage
2020,2020,,España,Percentage. Above 60%. From 15 to 29 years. Total,9.2,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 19 years. Females,9.3,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 19 years. Males,10.0,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 19 years. Total,9.7,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 24 years. Females,8.1,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 24 years. Males,11.0,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 24 years. Total,9.6,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 29 years. Females,7.9,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 29 years. Males,10.8,Percentage
2020,2020,,España,Percentage. Above 60%. From 16 to 29 years. Total,9.4,Percentage
2020,2020,,España,Percentage. Above 60%. From 18 to 64 years. Females,5.5,Percentage
2020,2020,,España,Percentage. Above 60%. From 18 to 64 years. Males,5.7,Percentage
2020,2020,,España,Percentage. Above 60%. From 18 to 64 years. Total,5.6,Percentage
2020,2020,,España,Percentage. Above 60%. From 20 to 24 years. Females,7.1,Percentage
2020,2020,,España,Percentage. Above 60%. From 20 to 24 years. Males,11.8,Percentage
2020,2020,,España,Percentage. Above 60%. From 20 to 24 years. Total,9.5,Percentage
2020,2020,,España,Percentage. Above 60%. From 20 to 29 years. Females,7.4,Percentage
2020,2020,,España,Percentage. Above 60%. From 20 to 29 years. Males,11.1,Percentage
2020,2020,,España,Percentage. Above 60%. From 20 to 29 years. Total,9.3,Percentage
2020,2020,,España,Percentage. Above 60%. From 25 to 29 years. Females,7.7,Percentage
2020,2020,,España,Percentage. Above 60%. From 25 to 29 years. Males,10.5,Percentage
2020,2020,,España,Percentage. Above 60%. From 25 to 29 years. Total,9.1,Percentage
2020,2020,,España,Percentage. Above 60%. From 6 to 11 years. Females,8.2,Percentage
2020,2020,,España,Percentage. Above 60%. From 6 to 11 years. Males,7.3,Percentage
2020,2020,,España,Percentage. Above 60%. From 6 to 11 years. Total,7.7,Percentage
2020,2020,,España,Percentage. Above 60%. 65 years or over. Females,2.2,Percentage
2020,2020,,España,Percentage. Above 60%. 65 years or over. Males,1.2,Percentage
2020,2020,,España,Percentage. Above 60%. 65 years or over. Total,1.7,Percentage
2020,2020,,España,Percentage. Above 60%. Less than 18 years. Females,8.6,Percentage
2020,2020,,España,Percentage. Above 60%. Less than 18 years. Males,7.6,Percentage
2020,2020,,España,Percentage. Above 60%. Less than 18 years. Total,8.1,Percentage
2020,2020,,España,Percentage. Above 60%. Less than 6 years. Females,7.7,Percentage
2020,2020,,España,Percentage. Above 60%. Less than 6 years. Males,6.9,Percentage
2020,2020,,España,Percentage. Above 60%. Less than 6 years. Total,7.3,Percentage
2020,2020,,España,Percentage. Below 60%. Total. Females,15.2,Percentage
2020,2020,,España,Percentage. Below 60%. Total. Males,18.1,Percentage
2020,2020,,España,Percentage. Below 60%. Total. Total,16.6,Percentage
2020,2020,,España,Percentage. Below 60%. From 12 to 17 years. Females,25.1,Percentage
