periodo,anio,trimestre,ambito,indicador,valor,unidad
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",93.4,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-0.6,Percentage change compared to same period in previous year
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Construction of buildings. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",93.4,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Index, 2021=100",94.8,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Percentage change on previous period,-2.1,Percentage change on previous period
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",116.0,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",2.4,Percentage change compared to same period in previous year
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Civil engineering. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",115.9,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Civil engineering. Seasonally and calendar adjusted data. Index, 2021=100",114.5,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),Production (volume). Civil engineering. Seasonally and calendar adjusted data. Percentage change on previous period,-0.5,Percentage change on previous period
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",100.1,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",2.7,Percentage change compared to same period in previous year
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Specialised construction activities. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",99.8,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),"Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Index, 2021=100",103.7,"Index, 2021=100"
2025-Q3,2025,Q3,Unión Europea (27),Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Percentage change on previous period,0.4,Percentage change on previous period
2025-Q3,2025,Q3,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",102.6,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",7.4,Percentage change compared to same period in previous year
2025-Q3,2025,Q3,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",102.9,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Index, 2021=100",106.7,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Percentage change on previous period",-1.0,Percentage change on previous period
2025-Q3,2025,Q3,España,"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",117.8,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",24.0,Percentage change compared to same period in previous year
2025-Q3,2025,Q3,España,"Production (volume). Construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",117.8,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Construction. Seasonally and calendar adjusted data. Index, 2021=100",120.3,"Index, 2021=100"
2025-Q3,2025,Q3,España,Production (volume). Construction. Seasonally and calendar adjusted data. Percentage change on previous period,-4.3,Percentage change on previous period
2025-Q3,2025,Q3,España,"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",90.0,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-0.6,Percentage change compared to same period in previous year
2025-Q3,2025,Q3,España,"Production (volume). Construction of buildings. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",90.0,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Index, 2021=100",87.4,"Index, 2021=100"
2025-Q3,2025,Q3,España,Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Percentage change on previous period,-11.4,Percentage change on previous period
2025-Q3,2025,Q3,España,"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",91.4,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-0.5,Percentage change compared to same period in previous year
2025-Q3,2025,Q3,España,"Production (volume). Civil engineering. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",91.4,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Civil engineering. Seasonally and calendar adjusted data. Index, 2021=100",90.7,"Index, 2021=100"
2025-Q3,2025,Q3,España,Production (volume). Civil engineering. Seasonally and calendar adjusted data. Percentage change on previous period,-4.9,Percentage change on previous period
2025-Q3,2025,Q3,España,"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",139.2,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",28.8,Percentage change compared to same period in previous year
2025-Q3,2025,Q3,España,"Production (volume). Specialised construction activities. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",138.7,"Index, 2021=100"
2025-Q3,2025,Q3,España,"Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Index, 2021=100",141.0,"Index, 2021=100"
2025-Q3,2025,Q3,España,Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Percentage change on previous period,-3.4,Percentage change on previous period
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",101.6,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",1.7,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",100.4,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Index, 2021=100",101.0,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Percentage change on previous period",-0.7,Percentage change on previous period
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",107.1,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",2.4,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",105.7,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Construction. Seasonally and calendar adjusted data. Index, 2021=100",104.5,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),Production (volume). Construction. Seasonally and calendar adjusted data. Percentage change on previous period,-1.2,Percentage change on previous period
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",100.4,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",0.9,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Construction of buildings. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",99.0,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Index, 2021=100",96.8,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Percentage change on previous period,-2.0,Percentage change on previous period
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",119.9,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",3.5,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Civil engineering. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",118.2,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Civil engineering. Seasonally and calendar adjusted data. Index, 2021=100",115.1,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),Production (volume). Civil engineering. Seasonally and calendar adjusted data. Percentage change on previous period,0.0,Percentage change on previous period
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",105.5,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",1.6,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Specialised construction activities. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",104.1,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),"Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Index, 2021=100",103.3,"Index, 2021=100"
2025-Q2,2025,Q2,Unión Europea (27),Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Percentage change on previous period,-1.3,Percentage change on previous period
2025-Q2,2025,Q2,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",109.8,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",8.7,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",108.7,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Index, 2021=100",107.8,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Percentage change on previous period",-0.8,Percentage change on previous period
2025-Q2,2025,Q2,España,"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",123.0,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",34.6,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,España,"Production (volume). Construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",123.0,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Construction. Seasonally and calendar adjusted data. Index, 2021=100",125.7,"Index, 2021=100"
2025-Q2,2025,Q2,España,Production (volume). Construction. Seasonally and calendar adjusted data. Percentage change on previous period,-3.3,Percentage change on previous period
2025-Q2,2025,Q2,España,"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",97.4,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",16.1,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,España,"Production (volume). Construction of buildings. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",97.4,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Index, 2021=100",98.6,"Index, 2021=100"
2025-Q2,2025,Q2,España,Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Percentage change on previous period,-7.2,Percentage change on previous period
2025-Q2,2025,Q2,España,"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",92.2,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",0.4,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,España,"Production (volume). Civil engineering. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",92.2,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Civil engineering. Seasonally and calendar adjusted data. Index, 2021=100",95.4,"Index, 2021=100"
2025-Q2,2025,Q2,España,Production (volume). Civil engineering. Seasonally and calendar adjusted data. Percentage change on previous period,1.1,Percentage change on previous period
2025-Q2,2025,Q2,España,"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",144.8,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",30.2,Percentage change compared to same period in previous year
2025-Q2,2025,Q2,España,"Production (volume). Specialised construction activities. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",143.7,"Index, 2021=100"
2025-Q2,2025,Q2,España,"Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Index, 2021=100",145.9,"Index, 2021=100"
2025-Q2,2025,Q2,España,Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Percentage change on previous period,-2.5,Percentage change on previous period
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",100.3,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",1.5,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",99.3,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Index, 2021=100",101.7,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Percentage change on previous period",2.4,Percentage change on previous period
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",97.6,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",1.7,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",96.6,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Construction. Seasonally and calendar adjusted data. Index, 2021=100",105.8,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),Production (volume). Construction. Seasonally and calendar adjusted data. Percentage change on previous period,3.0,Percentage change on previous period
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",93.0,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-1.2,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Construction of buildings. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",92.0,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Index, 2021=100",98.8,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Percentage change on previous period,3.2,Percentage change on previous period
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",100.6,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",2.2,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Civil engineering. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",99.5,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Civil engineering. Seasonally and calendar adjusted data. Index, 2021=100",115.1,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),Production (volume). Civil engineering. Seasonally and calendar adjusted data. Percentage change on previous period,0.3,Percentage change on previous period
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",98.6,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",1.5,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Specialised construction activities. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",97.6,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),"Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Index, 2021=100",104.7,"Index, 2021=100"
2025-Q1,2025,Q1,Unión Europea (27),Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Percentage change on previous period,2.6,Percentage change on previous period
2025-Q1,2025,Q1,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",107.4,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",5.3,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",108.3,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Index, 2021=100",108.7,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Percentage change on previous period",7.4,Percentage change on previous period
2025-Q1,2025,Q1,España,"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",122.5,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",25.4,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,España,"Production (volume). Construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",122.5,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Construction. Seasonally and calendar adjusted data. Index, 2021=100",130.0,"Index, 2021=100"
2025-Q1,2025,Q1,España,Production (volume). Construction. Seasonally and calendar adjusted data. Percentage change on previous period,29.9,Percentage change on previous period
2025-Q1,2025,Q1,España,"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",103.2,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",8.9,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,España,"Production (volume). Construction of buildings. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",103.2,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Index, 2021=100",106.2,"Index, 2021=100"
2025-Q1,2025,Q1,España,Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Percentage change on previous period,12.4,Percentage change on previous period
2025-Q1,2025,Q1,España,"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",81.3,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-20.4,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,España,"Production (volume). Civil engineering. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",81.3,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Civil engineering. Seasonally and calendar adjusted data. Index, 2021=100",94.4,"Index, 2021=100"
2025-Q1,2025,Q1,España,Production (volume). Civil engineering. Seasonally and calendar adjusted data. Percentage change on previous period,-4.4,Percentage change on previous period
2025-Q1,2025,Q1,España,"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",143.1,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",36.9,Percentage change compared to same period in previous year
2025-Q1,2025,Q1,España,"Production (volume). Specialised construction activities. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",142.5,"Index, 2021=100"
2025-Q1,2025,Q1,España,"Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Index, 2021=100",149.6,"Index, 2021=100"
2025-Q1,2025,Q1,España,Production (volume). Specialised construction activities. Seasonally and calendar adjusted data. Percentage change on previous period,28.3,Percentage change on previous period
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",103.2,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-1.1,Percentage change compared to same period in previous year
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",102.4,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Index, 2021=100",99.3,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply; construction. Seasonally and calendar adjusted data. Percentage change on previous period",0.0,Percentage change on previous period
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",110.6,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Construction. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-1.3,Percentage change compared to same period in previous year
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Construction. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",109.6,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Construction. Seasonally and calendar adjusted data. Index, 2021=100",102.7,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),Production (volume). Construction. Seasonally and calendar adjusted data. Percentage change on previous period,0.5,Percentage change on previous period
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",100.7,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Construction of buildings. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-5.7,Percentage change compared to same period in previous year
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Construction of buildings. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",100.0,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Index, 2021=100",95.7,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),Production (volume). Construction of buildings. Seasonally and calendar adjusted data. Percentage change on previous period,-0.8,Percentage change on previous period
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",123.8,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Civil engineering. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",4.9,Percentage change compared to same period in previous year
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Civil engineering. Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data). Index, 2021=100",123.1,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Civil engineering. Seasonally and calendar adjusted data. Index, 2021=100",114.7,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),Production (volume). Civil engineering. Seasonally and calendar adjusted data. Percentage change on previous period,2.3,Percentage change on previous period
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Index, 2021=100",109.2,"Index, 2021=100"
2024-Q4,2024,Q4,Unión Europea (27),"Production (volume). Specialised construction activities. Calendar adjusted data, not seasonally adjusted data. Percentage change compared to same period in previous year",-1.2,Percentage change compared to same period in previous year
