fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2026-01-31,2026,enero,T1,Andalucía,Permuta. Total viviendas. Número,19.0,Vivienda
2026-01-31,2026,enero,T1,Andalucía,Otros. Total viviendas. Número,2513.0,Vivienda
2026-01-31,2026,enero,T1,Andalucía,Herencia. Total viviendas. Número,2599.0,Vivienda
2026-01-31,2026,enero,T1,Andalucía,Donación. Total viviendas. Número,385.0,Vivienda
2026-01-31,2026,enero,T1,Andalucía,Compraventa. Total viviendas. Número,12037.0,Vivienda
2025-12-31,2025,diciembre,T4,España,Total Nacional. Total. Total viviendas. Número,90318.0,Vivienda
2025-12-31,2025,diciembre,T4,España,Total Nacional. Permuta. Total viviendas. Número,118.0,Vivienda
2025-12-31,2025,diciembre,T4,España,Total Nacional. Otros. Total viviendas. Número,14649.0,Vivienda
2025-12-31,2025,diciembre,T4,España,Total Nacional. Herencia. Total viviendas. Número,16052.0,Vivienda
2025-12-31,2025,diciembre,T4,España,Total Nacional. Donación. Total viviendas. Número,2010.0,Vivienda
2025-12-31,2025,diciembre,T4,España,Total Nacional. Compraventa. Total viviendas. Número,57489.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Total. Total viviendas. Número,17846.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Permuta. Total viviendas. Número,14.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Otros. Total viviendas. Número,2539.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Herencia. Total viviendas. Número,2834.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Donación. Total viviendas. Número,334.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Compraventa. Total viviendas. Número,12125.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Total. Total viviendas. Número,88531.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Permuta. Total viviendas. Número,118.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Otros. Total viviendas. Número,14558.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Herencia. Total viviendas. Número,17582.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Donación. Total viviendas. Número,2125.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Compraventa. Total viviendas. Número,54148.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Total. Total viviendas. Número,17545.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Permuta. Total viviendas. Número,8.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Otros. Total viviendas. Número,2757.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Herencia. Total viviendas. Número,3028.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Donación. Total viviendas. Número,366.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Compraventa. Total viviendas. Número,11386.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Total. Total viviendas. Número,94469.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Permuta. Total viviendas. Número,92.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Otros. Total viviendas. Número,15552.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Herencia. Total viviendas. Número,18222.0,Vivienda
