fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-11-30,2025,noviembre,T4,España,Total Nacional. Cobre. Índice. Base 2011,160.444,Índice
2025-11-30,2025,noviembre,T4,España,Total Nacional. Ceramica. Índice. Base 2011,147.558,Índice
2025-11-30,2025,noviembre,T4,España,Total Nacional. Cemento. Índice. Base 2011,149.063,Índice
2025-11-30,2025,noviembre,T4,España,Total Nacional. Aridos y rocas. Índice. Base 2011,132.119,Índice
2025-11-30,2025,noviembre,T4,España,Total Nacional. Aluminio. Índice. Base 2011,147.461,Índice
2025-11-30,2025,noviembre,T4,España,Total Nacional. Acero. Base 2011. Índice,124.437,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Vidrio. Índice. Base 2011,145.264,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Productos quimicos. Índice. Base 2011,132.273,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Productos plásticos. Índice. Base 2011,127.24,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Materiales explosivos. Índice. Base 2011,142.664,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Materiales electrónicos. Índice. Base 2011,119.545,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Madera. Índice. Base 2011,141.152,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Ligantes. Base 2011. Índice,122.311,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Focos y luminarias. Índice. Base 2011,114.666,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Energía. Índice. Base 2011,123.625,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Cobre. Índice. Base 2011,150.532,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Ceramica. Índice. Base 2011,147.642,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Cemento. Índice. Base 2011,150.053,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Aridos y rocas. Índice. Base 2011,132.288,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Aluminio. Índice. Base 2011,146.612,Índice
2025-10-31,2025,octubre,T4,España,Total Nacional. Acero. Base 2011. Índice,124.273,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Vidrio. Índice. Base 2011,144.469,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Productos quimicos. Índice. Base 2011,132.881,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Productos plásticos. Índice. Base 2011,127.294,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Materiales explosivos. Índice. Base 2011,142.777,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Materiales electrónicos. Índice. Base 2011,119.549,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Madera. Índice. Base 2011,140.587,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Ligantes. Base 2011. Índice,129.478,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Focos y luminarias. Índice. Base 2011,114.666,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Energía. Índice. Base 2011,122.518,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Cobre. Índice. Base 2011,143.635,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Ceramica. Índice. Base 2011,146.932,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Cemento. Índice. Base 2011,149.998,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Aridos y rocas. Índice. Base 2011,132.034,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Aluminio. Índice. Base 2011,143.202,Índice
2025-09-30,2025,septiembre,T3,España,Total Nacional. Acero. Base 2011. Índice,124.716,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Vidrio. Índice. Base 2011,143.696,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Productos quimicos. Índice. Base 2011,132.402,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Productos plásticos. Índice. Base 2011,127.559,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Materiales explosivos. Índice. Base 2011,140.984,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Materiales electrónicos. Índice. Base 2011,119.577,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Madera. Índice. Base 2011,140.431,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Ligantes. Base 2011. Índice,128.909,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Focos y luminarias. Índice. Base 2011,114.666,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Energía. Índice. Base 2011,121.943,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Cobre. Índice. Base 2011,140.61,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Ceramica. Índice. Base 2011,147.24,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Cemento. Índice. Base 2011,149.683,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Aridos y rocas. Índice. Base 2011,131.873,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Aluminio. Índice. Base 2011,143.21,Índice
2025-08-31,2025,agosto,T3,España,Total Nacional. Acero. Base 2011. Índice,125.281,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Vidrio. Índice. Base 2011,144.245,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Productos quimicos. Índice. Base 2011,132.928,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Productos plásticos. Índice. Base 2011,127.8,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Materiales explosivos. Índice. Base 2011,137.81,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Materiales electrónicos. Índice. Base 2011,120.208,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Madera. Índice. Base 2011,140.297,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Ligantes. Base 2011. Índice,132.14,Índice
2025-07-31,2025,julio,T3,España,Total Nacional. Focos y luminarias. Índice. Base 2011,114.666,Índice
