periodo,anio,trimestre,ambito,indicador,valor,unidad
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Females,3.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Males,2.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Total,3.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Females,4.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Males,3.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Total,3.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Females,2.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Males,1.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Total,2.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Females,3.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Males,2.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Total,3.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Females,4.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Males,3.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 16 to 29 years. Total,3.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Females,3.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Males,3.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 18 to 24 years. Total,3.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Females,3.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Males,3.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 18 to 64 years. Total,3.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Females,4.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Males,3.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 20 to 24 years. Total,3.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Females,5.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Males,4.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 20 to 29 years. Total,4.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Females,5.5,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Males,5.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 25 to 29 years. Total,5.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Females,2.5,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Males,3.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. From 6 to 11 years. Total,2.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Females,5.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Males,3.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. 65 years or over. Total,4.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Females,2.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Males,2.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. Less than 18 years. Total,2.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Females,3.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Males,3.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Above 60%. Less than 6 years. Total,3.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Total. Females,31.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Total. Males,31.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Total. Total,31.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Females,22.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Males,24.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 12 to 17 years. Total,23.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Females,24.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Males,26.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 19 years. Total,25.5,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Females,33.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Males,32.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 24 years. Total,32.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Females,35.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Males,34.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 15 to 29 years. Total,34.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Females,25.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Males,27.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 19 years. Total,26.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Females,34.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Males,34.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 24 years. Total,34.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Females,36.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Males,35.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 16 to 29 years. Total,35.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 18 to 24 years. Females,37.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 18 to 24 years. Males,36.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 18 to 24 years. Total,37.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Females,34.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Males,34.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 18 to 64 years. Total,34.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Females,41.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Males,39.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 20 to 24 years. Total,40.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Females,41.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Males,39.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 20 to 29 years. Total,40.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Females,40.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Males,38.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 25 to 29 years. Total,39.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Females,23.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Males,25.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. From 6 to 11 years. Total,24.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Females,30.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Males,26.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. 65 years or over. Total,29.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Females,23.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Males,25.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Less than 18 years. Total,24.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Females,25.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Males,27.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Below 60%. Less than 6 years. Total,26.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Total. Females,8.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Total. Males,7.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Total. Total,8.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Females,6.5,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Males,6.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 12 to 17 years. Total,6.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Females,7.1,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Males,7.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 19 years. Total,7.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Females,9.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Males,9.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 24 years. Total,9.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Females,10.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Males,9.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 15 to 29 years. Total,9.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Females,7.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Males,7.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 19 years. Total,7.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Females,10.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Males,9.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 24 years. Total,9.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Females,10.5,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Males,9.5,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 16 to 29 years. Total,10.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 18 to 24 years. Females,11.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 18 to 24 years. Males,10.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 18 to 24 years. Total,10.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Females,8.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Males,8.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 18 to 64 years. Total,8.4,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Females,12.5,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Males,10.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 20 to 24 years. Total,11.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Females,11.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Males,10.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 20 to 29 years. Total,11.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Females,10.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Males,9.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 25 to 29 years. Total,10.3,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Females,6.6,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Males,7.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. From 6 to 11 years. Total,6.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. 65 years or over. Females,10.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. 65 years or over. Males,6.9,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. 65 years or over. Total,8.8,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Less than 18 years. Females,6.7,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Less than 18 years. Males,7.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Less than 18 years. Total,7.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Less than 6 years. Females,7.2,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Less than 6 years. Males,8.0,Percentage
2024,2024,,Unión Europea (27),Percentage. Total. Less than 6 years. Total,7.6,Percentage
2024,2024,,España,Percentage. Above 60%. Total. Females,2.3,Percentage
2024,2024,,España,Percentage. Above 60%. Total. Males,2.4,Percentage
2024,2024,,España,Percentage. Above 60%. Total. Total,2.4,Percentage
2024,2024,,España,Percentage. Above 60%. From 12 to 17 years. Females,1.4,Percentage
2024,2024,,España,Percentage. Above 60%. From 12 to 17 years. Males,1.5,Percentage
2024,2024,,España,Percentage. Above 60%. From 12 to 17 years. Total,1.4,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 19 years. Females,1.9,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 19 years. Males,1.3,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 19 years. Total,1.5,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 24 years. Females,1.5,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 24 years. Males,1.1,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 24 years. Total,1.3,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 29 years. Females,2.4,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 29 years. Males,2.3,Percentage
2024,2024,,España,Percentage. Above 60%. From 15 to 29 years. Total,2.3,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 19 years. Females,2.2,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 19 years. Males,1.1,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 19 years. Total,1.7,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 24 years. Females,1.7,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 24 years. Males,1.1,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 24 years. Total,1.4,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 29 years. Females,2.5,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 29 years. Males,2.3,Percentage
2024,2024,,España,Percentage. Above 60%. From 16 to 29 years. Total,2.4,Percentage
2024,2024,,España,Percentage. Above 60%. From 18 to 24 years. Females,1.5,Percentage
2024,2024,,España,Percentage. Above 60%. From 18 to 24 years. Males,1.0,Percentage
2024,2024,,España,Percentage. Above 60%. From 18 to 24 years. Total,1.2,Percentage
2024,2024,,España,Percentage. Above 60%. From 18 to 64 years. Females,2.8,Percentage
2024,2024,,España,Percentage. Above 60%. From 18 to 64 years. Males,3.0,Percentage
2024,2024,,España,Percentage. Above 60%. From 18 to 64 years. Total,2.9,Percentage
2024,2024,,España,Percentage. Above 60%. From 20 to 24 years. Females,1.3,Percentage
2024,2024,,España,Percentage. Above 60%. From 20 to 24 years. Males,1.0,Percentage
2024,2024,,España,Percentage. Above 60%. From 20 to 24 years. Total,1.1,Percentage
2024,2024,,España,Percentage. Above 60%. From 20 to 29 years. Females,2.6,Percentage
2024,2024,,España,Percentage. Above 60%. From 20 to 29 years. Males,2.7,Percentage
2024,2024,,España,Percentage. Above 60%. From 20 to 29 years. Total,2.7,Percentage
2024,2024,,España,Percentage. Above 60%. From 25 to 29 years. Females,4.1,Percentage
2024,2024,,España,Percentage. Above 60%. From 25 to 29 years. Males,4.1,Percentage
2024,2024,,España,Percentage. Above 60%. From 25 to 29 years. Total,4.1,Percentage
2024,2024,,España,Percentage. Above 60%. From 6 to 11 years. Females,2.0,Percentage
2024,2024,,España,Percentage. Above 60%. From 6 to 11 years. Males,1.9,Percentage
2024,2024,,España,Percentage. Above 60%. From 6 to 11 years. Total,2.0,Percentage
2024,2024,,España,Percentage. Above 60%. 65 years or over. Females,1.4,Percentage
2024,2024,,España,Percentage. Above 60%. 65 years or over. Males,0.8,Percentage
2024,2024,,España,Percentage. Above 60%. 65 years or over. Total,1.2,Percentage
2024,2024,,España,Percentage. Above 60%. Less than 18 years. Females,1.7,Percentage
2024,2024,,España,Percentage. Above 60%. Less than 18 years. Males,1.9,Percentage
2024,2024,,España,Percentage. Above 60%. Less than 18 years. Total,1.8,Percentage
2024,2024,,España,Percentage. Above 60%. Less than 6 years. Females,1.6,Percentage
2024,2024,,España,Percentage. Above 60%. Less than 6 years. Males,2.4,Percentage
2024,2024,,España,Percentage. Above 60%. Less than 6 years. Total,2.0,Percentage
2024,2024,,España,Percentage. Below 60%. Total. Females,29.8,Percentage
2024,2024,,España,Percentage. Below 60%. Total. Males,30.1,Percentage
2024,2024,,España,Percentage. Below 60%. Total. Total,29.9,Percentage
2024,2024,,España,Percentage. Below 60%. From 12 to 17 years. Females,28.2,Percentage
2024,2024,,España,Percentage. Below 60%. From 12 to 17 years. Males,29.7,Percentage
2024,2024,,España,Percentage. Below 60%. From 12 to 17 years. Total,29.0,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 19 years. Females,22.7,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 19 years. Males,25.2,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 19 years. Total,24.0,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 24 years. Females,21.4,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 24 years. Males,23.8,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 24 years. Total,22.6,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 29 years. Females,27.0,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 29 years. Males,25.5,Percentage
2024,2024,,España,Percentage. Below 60%. From 15 to 29 years. Total,26.3,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 19 years. Females,21.0,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 19 years. Males,26.1,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 19 years. Total,23.6,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 24 years. Females,20.2,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 24 years. Males,24.0,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 24 years. Total,22.2,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 29 years. Females,26.8,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 29 years. Males,25.9,Percentage
2024,2024,,España,Percentage. Below 60%. From 16 to 29 years. Total,26.3,Percentage
2024,2024,,España,Percentage. Below 60%. From 18 to 24 years. Females,18.5,Percentage
2024,2024,,España,Percentage. Below 60%. From 18 to 24 years. Males,20.7,Percentage
2024,2024,,España,Percentage. Below 60%. From 18 to 24 years. Total,19.7,Percentage
2024,2024,,España,Percentage. Below 60%. From 18 to 64 years. Females,31.9,Percentage
2024,2024,,España,Percentage. Below 60%. From 18 to 64 years. Males,31.4,Percentage
2024,2024,,España,Percentage. Below 60%. From 18 to 64 years. Total,31.7,Percentage
2024,2024,,España,Percentage. Below 60%. From 20 to 24 years. Females,19.2,Percentage
2024,2024,,España,Percentage. Below 60%. From 20 to 24 years. Males,21.9,Percentage
2024,2024,,España,Percentage. Below 60%. From 20 to 24 years. Total,20.7,Percentage
2024,2024,,España,Percentage. Below 60%. From 20 to 29 years. Females,30.2,Percentage
2024,2024,,España,Percentage. Below 60%. From 20 to 29 years. Males,25.7,Percentage
2024,2024,,España,Percentage. Below 60%. From 20 to 29 years. Total,28.0,Percentage
2024,2024,,España,Percentage. Below 60%. From 25 to 29 years. Females,39.9,Percentage
2024,2024,,España,Percentage. Below 60%. From 25 to 29 years. Males,32.8,Percentage
2024,2024,,España,Percentage. Below 60%. From 25 to 29 years. Total,37.2,Percentage
2024,2024,,España,Percentage. Below 60%. From 6 to 11 years. Females,29.3,Percentage
2024,2024,,España,Percentage. Below 60%. From 6 to 11 years. Males,35.8,Percentage
2024,2024,,España,Percentage. Below 60%. From 6 to 11 years. Total,32.6,Percentage
2024,2024,,España,Percentage. Below 60%. 65 years or over. Females,24.8,Percentage
2024,2024,,España,Percentage. Below 60%. 65 years or over. Males,20.0,Percentage
2024,2024,,España,Percentage. Below 60%. 65 years or over. Total,23.1,Percentage
2024,2024,,España,Percentage. Below 60%. Less than 18 years. Females,28.8,Percentage
2024,2024,,España,Percentage. Below 60%. Less than 18 years. Males,32.5,Percentage
2024,2024,,España,Percentage. Below 60%. Less than 18 years. Total,30.7,Percentage
2024,2024,,España,Percentage. Below 60%. Less than 6 years. Females,29.1,Percentage
2024,2024,,España,Percentage. Below 60%. Less than 6 years. Males,32.1,Percentage
2024,2024,,España,Percentage. Below 60%. Less than 6 years. Total,30.7,Percentage
2024,2024,,España,Percentage. Total. Total. Females,7.9,Percentage
2024,2024,,España,Percentage. Total. Total. Males,7.6,Percentage
2024,2024,,España,Percentage. Total. Total. Total,7.8,Percentage
2024,2024,,España,Percentage. Total. From 12 to 17 years. Females,9.0,Percentage
2024,2024,,España,Percentage. Total. From 12 to 17 years. Males,9.9,Percentage
2024,2024,,España,Percentage. Total. From 12 to 17 years. Total,9.5,Percentage
2024,2024,,España,Percentage. Total. From 15 to 19 years. Females,7.6,Percentage
2024,2024,,España,Percentage. Total. From 15 to 19 years. Males,8.0,Percentage
2024,2024,,España,Percentage. Total. From 15 to 19 years. Total,7.8,Percentage
2024,2024,,España,Percentage. Total. From 15 to 24 years. Females,6.0,Percentage
2024,2024,,España,Percentage. Total. From 15 to 24 years. Males,6.7,Percentage
2024,2024,,España,Percentage. Total. From 15 to 24 years. Total,6.4,Percentage
2024,2024,,España,Percentage. Total. From 15 to 29 years. Females,7.8,Percentage
2024,2024,,España,Percentage. Total. From 15 to 29 years. Males,7.0,Percentage
2024,2024,,España,Percentage. Total. From 15 to 29 years. Total,7.4,Percentage
2024,2024,,España,Percentage. Total. From 16 to 19 years. Females,7.4,Percentage
2024,2024,,España,Percentage. Total. From 16 to 19 years. Males,7.8,Percentage
2024,2024,,España,Percentage. Total. From 16 to 19 years. Total,7.6,Percentage
2024,2024,,España,Percentage. Total. From 16 to 24 years. Females,5.7,Percentage
2024,2024,,España,Percentage. Total. From 16 to 24 years. Males,6.6,Percentage
2024,2024,,España,Percentage. Total. From 16 to 24 years. Total,6.2,Percentage
2024,2024,,España,Percentage. Total. From 16 to 29 years. Females,7.8,Percentage
2024,2024,,España,Percentage. Total. From 16 to 29 years. Males,6.9,Percentage
2024,2024,,España,Percentage. Total. From 16 to 29 years. Total,7.3,Percentage
2024,2024,,España,Percentage. Total. From 18 to 24 years. Females,4.9,Percentage
2024,2024,,España,Percentage. Total. From 18 to 24 years. Males,5.4,Percentage
2024,2024,,España,Percentage. Total. From 18 to 24 years. Total,5.2,Percentage
2024,2024,,España,Percentage. Total. From 18 to 64 years. Females,8.3,Percentage
2024,2024,,España,Percentage. Total. From 18 to 64 years. Males,7.9,Percentage
2024,2024,,España,Percentage. Total. From 18 to 64 years. Total,8.1,Percentage
2024,2024,,España,Percentage. Total. From 20 to 24 years. Females,4.4,Percentage
2024,2024,,España,Percentage. Total. From 20 to 24 years. Males,5.6,Percentage
2024,2024,,España,Percentage. Total. From 20 to 24 years. Total,5.0,Percentage
2024,2024,,España,Percentage. Total. From 20 to 29 years. Females,8.0,Percentage
2024,2024,,España,Percentage. Total. From 20 to 29 years. Males,6.5,Percentage
2024,2024,,España,Percentage. Total. From 20 to 29 years. Total,7.2,Percentage
2024,2024,,España,Percentage. Total. From 25 to 29 years. Females,11.7,Percentage
2024,2024,,España,Percentage. Total. From 25 to 29 years. Males,7.4,Percentage
2024,2024,,España,Percentage. Total. From 25 to 29 years. Total,9.5,Percentage
2024,2024,,España,Percentage. Total. From 6 to 11 years. Females,10.1,Percentage
2024,2024,,España,Percentage. Total. From 6 to 11 years. Males,11.7,Percentage
2024,2024,,España,Percentage. Total. From 6 to 11 years. Total,10.9,Percentage
2024,2024,,España,Percentage. Total. 65 years or over. Females,5.9,Percentage
2024,2024,,España,Percentage. Total. 65 years or over. Males,3.6,Percentage
2024,2024,,España,Percentage. Total. 65 years or over. Total,4.9,Percentage
2024,2024,,España,Percentage. Total. Less than 18 years. Females,9.5,Percentage
2024,2024,,España,Percentage. Total. Less than 18 years. Males,10.9,Percentage
2024,2024,,España,Percentage. Total. Less than 18 years. Total,10.2,Percentage
2024,2024,,España,Percentage. Total. Less than 6 years. Females,9.4,Percentage
2024,2024,,España,Percentage. Total. Less than 6 years. Males,11.2,Percentage
2024,2024,,España,Percentage. Total. Less than 6 years. Total,10.3,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Total. Females,4.4,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Total. Males,3.8,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. Total. Total,4.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Females,2.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Males,2.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 12 to 17 years. Total,2.5,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Females,2.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Males,2.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 19 years. Total,2.2,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Females,3.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Males,2.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 24 years. Total,3.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Females,4.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Males,3.7,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 15 to 29 years. Total,3.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Females,2.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Males,2.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 19 years. Total,2.0,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Females,3.1,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Males,2.9,Percentage
2023,2023,,Unión Europea (27),Percentage. Above 60%. From 16 to 24 years. Total,3.0,Percentage
