fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2026-04-30,2026,abril,T2,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,-7.1,Tasas
2026-04-30,2026,abril,T2,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,2.329,Tasas
2026-04-30,2026,abril,T2,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,13.0,Tasas
2026-04-30,2026,abril,T2,España,Construcción. Índice. Datos ajustados de calendario,109.5,Índice
2026-04-30,2026,abril,T2,España,Construcción. Variación mensual. Datos ajustados de calendario,-0.2,Tasas
2026-04-30,2026,abril,T2,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,-16.525,Tasas
2026-04-30,2026,abril,T2,España,Construcción. Variación anual. Datos ajustados de calendario,-13.1,Tasas
2026-04-30,2026,abril,T2,España,Construcción de edificios. Índice. Datos ajustados de calendario,53.1,Índice
2026-04-30,2026,abril,T2,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,-1.0,Tasas
2026-04-30,2026,abril,T2,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,-50.147,Tasas
2026-04-30,2026,abril,T2,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-50.3,Tasas
2026-04-30,2026,abril,T2,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,147.8,Índice
2026-04-30,2026,abril,T2,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,5.5,Tasas
2026-04-30,2026,abril,T2,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,-4.721,Tasas
2026-04-30,2026,abril,T2,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,0.4,Tasas
2026-03-31,2026,marzo,T1,España,Ingeniería civil. Índice. Datos ajustados de calendario,103.8,Índice
2026-03-31,2026,marzo,T1,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,2.8,Tasas
2026-03-31,2026,marzo,T1,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-0.435,Tasas
2026-03-31,2026,marzo,T1,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,20.8,Tasas
2026-03-31,2026,marzo,T1,España,Construcción. Índice. Datos ajustados de calendario,109.7,Índice
2026-03-31,2026,marzo,T1,España,Construcción. Variación mensual. Datos ajustados de calendario,0.3,Tasas
2026-03-31,2026,marzo,T1,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,-17.425,Tasas
2026-03-31,2026,marzo,T1,España,Construcción. Variación anual. Datos ajustados de calendario,-4.3,Tasas
2026-03-31,2026,marzo,T1,España,Construcción de edificios. Índice. Datos ajustados de calendario,53.6,Índice
2026-03-31,2026,marzo,T1,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,2.6,Tasas
2026-03-31,2026,marzo,T1,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,-50.112,Tasas
2026-03-31,2026,marzo,T1,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-35.0,Tasas
2026-03-31,2026,marzo,T1,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,140.1,Índice
2026-03-31,2026,marzo,T1,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,-3.0,Tasas
2026-03-31,2026,marzo,T1,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,-6.05,Tasas
2026-03-31,2026,marzo,T1,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,0.4,Tasas
2026-02-28,2026,febrero,T1,España,Ingeniería civil. Índice. Datos ajustados de calendario,101.0,Índice
2026-02-28,2026,febrero,T1,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,57.7,Tasas
2026-02-28,2026,febrero,T1,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-7.902,Tasas
2026-02-28,2026,febrero,T1,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,17.4,Tasas
2026-02-28,2026,febrero,T1,España,Construcción. Índice. Datos ajustados de calendario,109.4,Índice
2026-02-28,2026,febrero,T1,España,Construcción. Variación mensual. Datos ajustados de calendario,18.1,Tasas
