fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2026-04-30,2026,abril,T2,España,Construcción de edificios. Índice,53.1,Índice
2026-04-30,2026,abril,T2,España,Construcción de edificios. Variación mensual,-1.0,Tasas
2026-04-30,2026,abril,T2,España,Construcción de edificios. Variación de la media en lo que va de año,-50.147,Tasas
2026-04-30,2026,abril,T2,España,Construcción de edificios. Variación anual,-50.3,Tasas
2026-04-30,2026,abril,T2,España,Actividades de construcción especializada. Índice,143.1,Índice
2026-04-30,2026,abril,T2,España,Actividades de construcción especializada. Variación mensual,1.6,Tasas
2026-04-30,2026,abril,T2,España,Actividades de construcción especializada. Variación de la media en lo que va de año,-5.325,Tasas
2026-04-30,2026,abril,T2,España,Actividades de construcción especializada. Variación anual,-1.6,Tasas
2026-03-31,2026,marzo,T1,España,Ingeniería civil. Índice,103.8,Índice
2026-03-31,2026,marzo,T1,España,Ingeniería civil. Variación mensual,2.8,Tasas
2026-03-31,2026,marzo,T1,España,Ingeniería civil. Variación de la media en lo que va de año,-0.435,Tasas
2026-03-31,2026,marzo,T1,España,Ingeniería civil. Variación anual,20.8,Tasas
2026-03-31,2026,marzo,T1,España,Construcción. Índice,109.7,Índice
2026-03-31,2026,marzo,T1,España,Construcción. Variación mensual,0.3,Tasas
2026-03-31,2026,marzo,T1,España,Construcción. Variación de la media en lo que va de año,-17.425,Tasas
2026-03-31,2026,marzo,T1,España,Construcción. Variación anual,-4.3,Tasas
2026-03-31,2026,marzo,T1,España,Construcción de edificios. Índice,53.6,Índice
2026-03-31,2026,marzo,T1,España,Construcción de edificios. Variación mensual,2.6,Tasas
2026-03-31,2026,marzo,T1,España,Construcción de edificios. Variación de la media en lo que va de año,-50.112,Tasas
2026-03-31,2026,marzo,T1,España,Construcción de edificios. Variación anual,-35.0,Tasas
2026-03-31,2026,marzo,T1,España,Actividades de construcción especializada. Índice,140.8,Índice
2026-03-31,2026,marzo,T1,España,Actividades de construcción especializada. Variación mensual,-2.3,Tasas
2026-03-31,2026,marzo,T1,España,Actividades de construcción especializada. Variación de la media en lo que va de año,-6.273,Tasas
2026-03-31,2026,marzo,T1,España,Actividades de construcción especializada. Variación anual,1.1,Tasas
2026-02-28,2026,febrero,T1,España,Ingeniería civil. Índice,101.0,Índice
2026-02-28,2026,febrero,T1,España,Ingeniería civil. Variación mensual,57.7,Tasas
2026-02-28,2026,febrero,T1,España,Ingeniería civil. Variación de la media en lo que va de año,-7.902,Tasas
2026-02-28,2026,febrero,T1,España,Ingeniería civil. Variación anual,17.4,Tasas
2026-02-28,2026,febrero,T1,España,Construcción. Índice,109.4,Índice
2026-02-28,2026,febrero,T1,España,Construcción. Variación mensual,18.1,Tasas
2026-02-28,2026,febrero,T1,España,Construcción. Variación de la media en lo que va de año,-21.52,Tasas
2026-02-28,2026,febrero,T1,España,Construcción. Variación anual,-11.6,Tasas
2026-02-28,2026,febrero,T1,España,Construcción de edificios. Índice,52.3,Índice
2026-02-28,2026,febrero,T1,España,Construcción de edificios. Variación mensual,14.9,Tasas
2026-02-28,2026,febrero,T1,España,Construcción de edificios. Variación de la media en lo que va de año,-54.134,Tasas
2026-02-28,2026,febrero,T1,España,Construcción de edificios. Variación anual,-45.7,Tasas
2026-02-28,2026,febrero,T1,España,Actividades de construcción especializada. Índice,144.2,Índice
2026-02-28,2026,febrero,T1,España,Actividades de construcción especializada. Variación mensual,12.7,Tasas
2026-02-28,2026,febrero,T1,España,Actividades de construcción especializada. Variación de la media en lo que va de año,-8.678,Tasas
2026-02-28,2026,febrero,T1,España,Actividades de construcción especializada. Variación anual,-2.6,Tasas
2026-01-31,2026,enero,T1,España,Ingeniería civil. Índice,64.0,Índice
2026-01-31,2026,enero,T1,España,Ingeniería civil. Variación mensual,7.3,Tasas
2026-01-31,2026,enero,T1,España,Ingeniería civil. Variación de la media en lo que va de año,-21.675,Tasas
2026-01-31,2026,enero,T1,España,Ingeniería civil. Variación anual,-27.1,Tasas
2026-01-31,2026,enero,T1,España,Construcción. Índice,92.6,Índice
2026-01-31,2026,enero,T1,España,Construcción. Variación mensual,7.1,Tasas
2026-01-31,2026,enero,T1,España,Construcción. Variación de la media en lo que va de año,-26.546,Tasas
2026-01-31,2026,enero,T1,España,Construcción. Variación anual,-23.6,Tasas
2026-01-31,2026,enero,T1,España,Construcción de edificios. Índice,45.5,Índice
2026-01-31,2026,enero,T1,España,Construcción de edificios. Variación mensual,2.7,Tasas
2026-01-31,2026,enero,T1,España,Construcción de edificios. Variación de la media en lo que va de año,-57.931,Tasas
2026-01-31,2026,enero,T1,España,Construcción de edificios. Variación anual,-56.2,Tasas
2026-01-31,2026,enero,T1,España,Actividades de construcción especializada. Índice,127.9,Índice
2026-01-31,2026,enero,T1,España,Actividades de construcción especializada. Variación mensual,8.2,Tasas
2026-01-31,2026,enero,T1,España,Actividades de construcción especializada. Variación de la media en lo que va de año,-11.92,Tasas
2026-01-31,2026,enero,T1,España,Actividades de construcción especializada. Variación anual,-6.9,Tasas
2025-12-31,2025,diciembre,T4,España,Ingeniería civil. Índice,59.6,Índice
2025-12-31,2025,diciembre,T4,España,Ingeniería civil. Variación mensual,-49.2,Tasas
2025-12-31,2025,diciembre,T4,España,Ingeniería civil. Variación de la media en lo que va de año,-14.882,Tasas
2025-12-31,2025,diciembre,T4,España,Ingeniería civil. Variación anual,-14.9,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción. Índice,86.5,Índice
2025-12-31,2025,diciembre,T4,España,Construcción. Variación mensual,-40.4,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción. Variación de la media en lo que va de año,-29.5,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción. Variación anual,-29.5,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción de edificios. Índice,44.3,Índice
2025-12-31,2025,diciembre,T4,España,Construcción de edificios. Variación mensual,-63.2,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción de edificios. Variación de la media en lo que va de año,-59.585,Tasas
2025-12-31,2025,diciembre,T4,España,Construcción de edificios. Variación anual,-59.6,Tasas
2025-12-31,2025,diciembre,T4,España,Actividades de construcción especializada. Índice,118.2,Índice
2025-12-31,2025,diciembre,T4,España,Actividades de construcción especializada. Variación mensual,-27.4,Tasas
2025-12-31,2025,diciembre,T4,España,Actividades de construcción especializada. Variación de la media en lo que va de año,-16.811,Tasas
2025-12-31,2025,diciembre,T4,España,Actividades de construcción especializada. Variación anual,-16.8,Tasas
2025-11-30,2025,noviembre,T4,España,Ingeniería civil. Índice,117.3,Índice
2025-11-30,2025,noviembre,T4,España,Ingeniería civil. Variación mensual,12.7,Tasas
2025-11-30,2025,noviembre,T4,España,Ingeniería civil. Variación de la media en lo que va de año,-7.517,Tasas
2025-11-30,2025,noviembre,T4,España,Ingeniería civil. Variación anual,-7.4,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción. Índice,145.2,Índice
2025-11-30,2025,noviembre,T4,España,Construcción. Variación mensual,14.1,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción. Variación de la media en lo que va de año,24.179,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción. Variación anual,10.1,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción de edificios. Índice,120.4,Índice
2025-11-30,2025,noviembre,T4,España,Construcción de edificios. Variación mensual,28.4,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción de edificios. Variación de la media en lo que va de año,2.807,Tasas
2025-11-30,2025,noviembre,T4,España,Construcción de edificios. Variación anual,-12.1,Tasas
2025-11-30,2025,noviembre,T4,España,Actividades de construcción especializada. Índice,163.0,Índice
2025-11-30,2025,noviembre,T4,España,Actividades de construcción especializada. Variación mensual,8.5,Tasas
2025-11-30,2025,noviembre,T4,España,Actividades de construcción especializada. Variación de la media en lo que va de año,31.711,Tasas
2025-11-30,2025,noviembre,T4,España,Actividades de construcción especializada. Variación anual,31.4,Tasas
2025-10-31,2025,octubre,T4,España,Ingeniería civil. Índice,104.1,Índice
2025-10-31,2025,octubre,T4,España,Ingeniería civil. Variación mensual,3.7,Tasas
2025-10-31,2025,octubre,T4,España,Ingeniería civil. Variación de la media en lo que va de año,-7.532,Tasas
2025-10-31,2025,octubre,T4,España,Ingeniería civil. Variación anual,-9.9,Tasas
2025-10-31,2025,octubre,T4,España,Construcción. Índice,127.3,Índice
2025-10-31,2025,octubre,T4,España,Construcción. Variación mensual,-3.8,Tasas
2025-10-31,2025,octubre,T4,España,Construcción. Variación de la media en lo que va de año,25.91,Tasas
2025-10-31,2025,octubre,T4,España,Construcción. Variación anual,20.3,Tasas
2025-10-31,2025,octubre,T4,España,Construcción de edificios. Índice,93.8,Índice
2025-10-31,2025,octubre,T4,España,Construcción de edificios. Variación mensual,17.4,Tasas
2025-10-31,2025,octubre,T4,España,Construcción de edificios. Variación de la media en lo que va de año,4.851,Tasas
2025-10-31,2025,octubre,T4,España,Construcción de edificios. Variación anual,-4.9,Tasas
2025-10-31,2025,octubre,T4,España,Actividades de construcción especializada. Índice,150.1,Índice
2025-10-31,2025,octubre,T4,España,Actividades de construcción especializada. Variación mensual,-11.6,Tasas
2025-10-31,2025,octubre,T4,España,Actividades de construcción especializada. Variación de la media en lo que va de año,31.742,Tasas
2025-10-31,2025,octubre,T4,España,Actividades de construcción especializada. Variación anual,28.4,Tasas
2025-09-30,2025,septiembre,T3,España,Ingeniería civil. Índice,100.4,Índice
2025-09-30,2025,septiembre,T3,España,Ingeniería civil. Variación mensual,9.2,Tasas
2025-09-30,2025,septiembre,T3,España,Ingeniería civil. Variación de la media en lo que va de año,-7.252,Tasas
2025-09-30,2025,septiembre,T3,España,Ingeniería civil. Variación anual,-3.0,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción. Índice,132.3,Índice
2025-09-30,2025,septiembre,T3,España,Construcción. Variación mensual,17.2,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción. Variación de la media en lo que va de año,26.521,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción. Variación anual,35.3,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción de edificios. Índice,79.9,Índice
2025-09-30,2025,septiembre,T3,España,Construcción de edificios. Variación mensual,5.5,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción de edificios. Variación de la media en lo que va de año,5.921,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción de edificios. Variación anual,-6.1,Tasas
2025-09-30,2025,septiembre,T3,España,Actividades de construcción especializada. Índice,169.8,Índice
2025-09-30,2025,septiembre,T3,España,Actividades de construcción especializada. Variación mensual,22.7,Tasas
2025-09-30,2025,septiembre,T3,España,Actividades de construcción especializada. Variación de la media en lo que va de año,32.097,Tasas
2025-09-30,2025,septiembre,T3,España,Actividades de construcción especializada. Variación anual,41.0,Tasas
2025-08-31,2025,agosto,T3,España,Ingeniería civil. Índice,91.9,Índice
2025-08-31,2025,agosto,T3,España,Ingeniería civil. Variación mensual,11.7,Tasas
2025-08-31,2025,agosto,T3,España,Ingeniería civil. Variación de la media en lo que va de año,-7.765,Tasas
2025-08-31,2025,agosto,T3,España,Ingeniería civil. Variación anual,-0.6,Tasas
2025-08-31,2025,agosto,T3,España,Construcción. Índice,112.9,Índice
2025-08-31,2025,agosto,T3,España,Construcción. Variación mensual,13.2,Tasas
2025-08-31,2025,agosto,T3,España,Construcción. Variación de la media en lo que va de año,25.537,Tasas
2025-08-31,2025,agosto,T3,España,Construcción. Variación anual,16.8,Tasas
2025-08-31,2025,agosto,T3,España,Construcción de edificios. Índice,75.8,Índice
2025-08-31,2025,agosto,T3,España,Construcción de edificios. Variación mensual,-3.7,Tasas
2025-08-31,2025,agosto,T3,España,Construcción de edificios. Variación de la media en lo que va de año,7.18,Tasas
2025-08-31,2025,agosto,T3,España,Construcción de edificios. Variación anual,-15.6,Tasas
2025-08-31,2025,agosto,T3,España,Actividades de construcción especializada. Índice,138.4,Índice
2025-08-31,2025,agosto,T3,España,Actividades de construcción especializada. Variación mensual,21.0,Tasas
2025-08-31,2025,agosto,T3,España,Actividades de construcción especializada. Variación de la media en lo que va de año,30.993,Tasas
2025-08-31,2025,agosto,T3,España,Actividades de construcción especializada. Variación anual,24.8,Tasas
2025-07-31,2025,julio,T3,España,Ingeniería civil. Índice,82.3,Índice
2025-07-31,2025,julio,T3,España,Ingeniería civil. Variación mensual,-17.7,Tasas
2025-07-31,2025,julio,T3,España,Ingeniería civil. Variación de la media en lo que va de año,-8.625,Tasas
2025-07-31,2025,julio,T3,España,Ingeniería civil. Variación anual,-5.8,Tasas
2025-07-31,2025,julio,T3,España,Construcción. Índice,99.8,Índice
2025-07-31,2025,julio,T3,España,Construcción. Variación mensual,-29.1,Tasas
2025-07-31,2025,julio,T3,España,Construcción. Variación de la media en lo que va de año,26.636,Tasas
2025-07-31,2025,julio,T3,España,Construcción. Variación anual,16.2,Tasas
2025-07-31,2025,julio,T3,España,Construcción de edificios. Índice,78.7,Índice
2025-07-31,2025,julio,T3,España,Construcción de edificios. Variación mensual,-31.9,Tasas
2025-07-31,2025,julio,T3,España,Construcción de edificios. Variación de la media en lo que va de año,10.011,Tasas
2025-07-31,2025,julio,T3,España,Construcción de edificios. Variación anual,-3.2,Tasas
2025-07-31,2025,julio,T3,España,Actividades de construcción especializada. Índice,114.4,Índice
2025-07-31,2025,julio,T3,España,Actividades de construcción especializada. Variación mensual,-30.0,Tasas
2025-07-31,2025,julio,T3,España,Actividades de construcción especializada. Variación de la media en lo que va de año,31.794,Tasas
2025-07-31,2025,julio,T3,España,Actividades de construcción especializada. Variación anual,21.5,Tasas
