fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-12-31,2025,diciembre,T4,España,Total Nacional. Vivienda libre. Compraventa. Número,53364.0,Vivienda
2025-12-31,2025,diciembre,T4,España,Total Nacional. General. Compraventa. Número,57489.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Vivienda segunda mano. Compraventa. Número,8123.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Vivienda protegida. Compraventa. Número,1340.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Vivienda nueva. Compraventa. Número,4002.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,Vivienda libre. Compraventa. Número,10785.0,Vivienda
2025-12-31,2025,diciembre,T4,Andalucía,General. Compraventa. Número,12125.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Vivienda segunda mano. Compraventa. Número,42454.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Vivienda protegida. Compraventa. Número,3707.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Vivienda nueva. Compraventa. Número,11694.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. Vivienda libre. Compraventa. Número,50441.0,Vivienda
2025-11-30,2025,noviembre,T4,España,Total Nacional. General. Compraventa. Número,54148.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Vivienda segunda mano. Compraventa. Número,8182.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Vivienda protegida. Compraventa. Número,1040.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Vivienda nueva. Compraventa. Número,3204.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,Vivienda libre. Compraventa. Número,10346.0,Vivienda
2025-11-30,2025,noviembre,T4,Andalucía,General. Compraventa. Número,11386.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Vivienda segunda mano. Compraventa. Número,45804.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Vivienda protegida. Compraventa. Número,3756.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Vivienda nueva. Compraventa. Número,12742.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. Vivienda libre. Compraventa. Número,54790.0,Vivienda
2025-10-31,2025,octubre,T4,España,Total Nacional. General. Compraventa. Número,58546.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Vivienda segunda mano. Compraventa. Número,8770.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Vivienda protegida. Compraventa. Número,1012.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Vivienda nueva. Compraventa. Número,3218.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,Vivienda libre. Compraventa. Número,10976.0,Vivienda
2025-10-31,2025,octubre,T4,Andalucía,General. Compraventa. Número,11988.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Vivienda segunda mano. Compraventa. Número,53325.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Vivienda protegida. Compraventa. Número,4456.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Vivienda nueva. Compraventa. Número,14464.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. Vivienda libre. Compraventa. Número,63333.0,Vivienda
2025-09-30,2025,septiembre,T3,España,Total Nacional. General. Compraventa. Número,67789.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Vivienda segunda mano. Compraventa. Número,10058.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Vivienda protegida. Compraventa. Número,1166.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Vivienda nueva. Compraventa. Número,3755.0,Vivienda
2025-09-30,2025,septiembre,T3,Andalucía,Vivienda libre. Compraventa. Número,12647.0,Vivienda
