fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2026-01-31,2026,enero,T1,Andalucía,Número. Fincas urbanas: Otras urbanas,9697.0,Finca
2026-01-31,2026,enero,T1,Andalucía,Número. Fincas Urbanas: Total,28956.0,Finca
2026-01-31,2026,enero,T1,Andalucía,Número. Fincas Rústicas,5123.0,Finca
2025-12-31,2025,diciembre,T4,España,Número. Total Nacional. Total fincas,191315.0,Finca
2025-12-31,2025,diciembre,T4,España,Número. Total Nacional. Fincas urbanas: viviendas,90318.0,Finca
2025-12-31,2025,diciembre,T4,España,Número. Total Nacional. Fincas urbanas: solares,7919.0,Finca
2025-12-31,2025,diciembre,T4,España,Número. Total Nacional. Fincas urbanas: Otras urbanas,57647.0,Finca
2025-12-31,2025,diciembre,T4,España,Número. Total Nacional. Fincas Urbanas: Total,155884.0,Finca
2025-12-31,2025,diciembre,T4,España,Número. Total Nacional. Fincas Rústicas,35431.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Número. Total fincas,32791.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Número. Fincas urbanas: viviendas,17846.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Número. Fincas urbanas: solares,1359.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Número. Fincas urbanas: Otras urbanas,9276.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Número. Fincas Urbanas: Total,28481.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Número. Fincas Rústicas,4310.0,Finca
2025-11-30,2025,noviembre,T4,España,Número. Total Nacional. Total fincas,193802.0,Finca
2025-11-30,2025,noviembre,T4,España,Número. Total Nacional. Fincas urbanas: viviendas,88531.0,Finca
2025-11-30,2025,noviembre,T4,España,Número. Total Nacional. Fincas urbanas: solares,7467.0,Finca
2025-11-30,2025,noviembre,T4,España,Número. Total Nacional. Fincas urbanas: Otras urbanas,57471.0,Finca
2025-11-30,2025,noviembre,T4,España,Número. Total Nacional. Fincas Urbanas: Total,153469.0,Finca
2025-11-30,2025,noviembre,T4,España,Número. Total Nacional. Fincas Rústicas,40333.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Número. Total fincas,32773.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Número. Fincas urbanas: viviendas,17545.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Número. Fincas urbanas: solares,1444.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Número. Fincas urbanas: Otras urbanas,8571.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Número. Fincas Urbanas: Total,27560.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Número. Fincas Rústicas,5213.0,Finca
2025-10-31,2025,octubre,T4,España,Número. Total Nacional. Total fincas,200881.0,Finca
2025-10-31,2025,octubre,T4,España,Número. Total Nacional. Fincas urbanas: viviendas,94469.0,Finca
2025-10-31,2025,octubre,T4,España,Número. Total Nacional. Fincas urbanas: solares,8122.0,Finca
2025-10-31,2025,octubre,T4,España,Número. Total Nacional. Fincas urbanas: Otras urbanas,59938.0,Finca
2025-10-31,2025,octubre,T4,España,Número. Total Nacional. Fincas Urbanas: Total,162529.0,Finca
2025-10-31,2025,octubre,T4,España,Número. Total Nacional. Fincas Rústicas,38352.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Número. Total fincas,34111.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Número. Fincas urbanas: viviendas,18150.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Número. Fincas urbanas: solares,1572.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Número. Fincas urbanas: Otras urbanas,9424.0,Finca
