fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2026-01-31,2026,enero,T1,Andalucía,Compraventa. Fincas Urbanas: Total. Número,20106.0,Finca
2025-12-31,2025,diciembre,T4,España,Total Nacional. Total. Fincas Urbanas: Total. Número,155884.0,Finca
2025-12-31,2025,diciembre,T4,España,Total Nacional. Permuta. Fincas Urbanas: Total. Número,265.0,Finca
2025-12-31,2025,diciembre,T4,España,Total Nacional. Otros. Fincas Urbanas: Total. Número,27244.0,Finca
2025-12-31,2025,diciembre,T4,España,Total Nacional. Herencia. Fincas Urbanas: Total. Número,25700.0,Finca
2025-12-31,2025,diciembre,T4,España,Total Nacional. Donación. Fincas Urbanas: Total. Número,3544.0,Finca
2025-12-31,2025,diciembre,T4,España,Total Nacional. Compraventa. Fincas Urbanas: Total. Número,99131.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Total. Fincas Urbanas: Total. Número,28481.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Permuta. Fincas Urbanas: Total. Número,33.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Otros. Fincas Urbanas: Total. Número,4405.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Herencia. Fincas Urbanas: Total. Número,4067.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Donación. Fincas Urbanas: Total. Número,567.0,Finca
2025-12-31,2025,diciembre,T4,Andalucía,Compraventa. Fincas Urbanas: Total. Número,19409.0,Finca
2025-11-30,2025,noviembre,T4,España,Total Nacional. Total. Fincas Urbanas: Total. Número,153469.0,Finca
2025-11-30,2025,noviembre,T4,España,Total Nacional. Permuta. Fincas Urbanas: Total. Número,285.0,Finca
2025-11-30,2025,noviembre,T4,España,Total Nacional. Otros. Fincas Urbanas: Total. Número,28119.0,Finca
2025-11-30,2025,noviembre,T4,España,Total Nacional. Herencia. Fincas Urbanas: Total. Número,28323.0,Finca
2025-11-30,2025,noviembre,T4,España,Total Nacional. Donación. Fincas Urbanas: Total. Número,3751.0,Finca
2025-11-30,2025,noviembre,T4,España,Total Nacional. Compraventa. Fincas Urbanas: Total. Número,92991.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Total. Fincas Urbanas: Total. Número,27560.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Permuta. Fincas Urbanas: Total. Número,46.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Otros. Fincas Urbanas: Total. Número,4570.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Herencia. Fincas Urbanas: Total. Número,4324.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Donación. Fincas Urbanas: Total. Número,612.0,Finca
2025-11-30,2025,noviembre,T4,Andalucía,Compraventa. Fincas Urbanas: Total. Número,18008.0,Finca
2025-10-31,2025,octubre,T4,España,Total Nacional. Total. Fincas Urbanas: Total. Número,162529.0,Finca
2025-10-31,2025,octubre,T4,España,Total Nacional. Permuta. Fincas Urbanas: Total. Número,238.0,Finca
2025-10-31,2025,octubre,T4,España,Total Nacional. Otros. Fincas Urbanas: Total. Número,29330.0,Finca
2025-10-31,2025,octubre,T4,España,Total Nacional. Herencia. Fincas Urbanas: Total. Número,29126.0,Finca
2025-10-31,2025,octubre,T4,España,Total Nacional. Donación. Fincas Urbanas: Total. Número,3512.0,Finca
2025-10-31,2025,octubre,T4,España,Total Nacional. Compraventa. Fincas Urbanas: Total. Número,100323.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Total. Fincas Urbanas: Total. Número,29146.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Permuta. Fincas Urbanas: Total. Número,33.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Otros. Fincas Urbanas: Total. Número,4871.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Herencia. Fincas Urbanas: Total. Número,4338.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Donación. Fincas Urbanas: Total. Número,615.0,Finca
2025-10-31,2025,octubre,T4,Andalucía,Compraventa. Fincas Urbanas: Total. Número,19289.0,Finca
2025-09-30,2025,septiembre,T3,España,Total Nacional. Total. Fincas Urbanas: Total. Número,179036.0,Finca
2025-09-30,2025,septiembre,T3,España,Total Nacional. Permuta. Fincas Urbanas: Total. Número,323.0,Finca
2025-09-30,2025,septiembre,T3,España,Total Nacional. Otros. Fincas Urbanas: Total. Número,30452.0,Finca
2025-09-30,2025,septiembre,T3,España,Total Nacional. Herencia. Fincas Urbanas: Total. Número,30956.0,Finca
2025-09-30,2025,septiembre,T3,España,Total Nacional. Donación. Fincas Urbanas: Total. Número,3648.0,Finca
2025-09-30,2025,septiembre,T3,España,Total Nacional. Compraventa. Fincas Urbanas: Total. Número,113657.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Total. Fincas Urbanas: Total. Número,32727.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Permuta. Fincas Urbanas: Total. Número,57.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Otros. Fincas Urbanas: Total. Número,5132.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Herencia. Fincas Urbanas: Total. Número,4730.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Donación. Fincas Urbanas: Total. Número,611.0,Finca
2025-09-30,2025,septiembre,T3,Andalucía,Compraventa. Fincas Urbanas: Total. Número,22197.0,Finca
2025-08-31,2025,agosto,T3,España,Total Nacional. Total. Fincas Urbanas: Total. Número,163596.0,Finca
2025-08-31,2025,agosto,T3,España,Total Nacional. Permuta. Fincas Urbanas: Total. Número,274.0,Finca
2025-08-31,2025,agosto,T3,España,Total Nacional. Otros. Fincas Urbanas: Total. Número,27360.0,Finca
2025-08-31,2025,agosto,T3,España,Total Nacional. Herencia. Fincas Urbanas: Total. Número,27102.0,Finca
2025-08-31,2025,agosto,T3,España,Total Nacional. Donación. Fincas Urbanas: Total. Número,3328.0,Finca
2025-08-31,2025,agosto,T3,España,Total Nacional. Compraventa. Fincas Urbanas: Total. Número,105532.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Total. Fincas Urbanas: Total. Número,29895.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Permuta. Fincas Urbanas: Total. Número,73.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Otros. Fincas Urbanas: Total. Número,5157.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Herencia. Fincas Urbanas: Total. Número,4307.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Donación. Fincas Urbanas: Total. Número,558.0,Finca
2025-08-31,2025,agosto,T3,Andalucía,Compraventa. Fincas Urbanas: Total. Número,19800.0,Finca
2025-07-31,2025,julio,T3,España,Total Nacional. Total. Fincas Urbanas: Total. Número,127139.0,Finca
2025-07-31,2025,julio,T3,España,Total Nacional. Permuta. Fincas Urbanas: Total. Número,172.0,Finca
2025-07-31,2025,julio,T3,España,Total Nacional. Otros. Fincas Urbanas: Total. Número,22037.0,Finca
2025-07-31,2025,julio,T3,España,Total Nacional. Herencia. Fincas Urbanas: Total. Número,21336.0,Finca
2025-07-31,2025,julio,T3,España,Total Nacional. Donación. Fincas Urbanas: Total. Número,2577.0,Finca
2025-07-31,2025,julio,T3,España,Total Nacional. Compraventa. Fincas Urbanas: Total. Número,81017.0,Finca
